type,lat,lon,activity_score,year,nightlights,cluster,firm_id,revenue_estimate,productivity,employee_count,years_in_operation
hotel,-1.9616447,30.134677699999994,1,2025,41.908653,,1035,106296.40701017113,53148.20350508556,2,8
parking_space,-1.9617568,30.134595100000002,1,2025,41.908653,,1036,6465.491654737242,1616.3729136843106,4,9
kindergarten,-1.9619578000000002,30.1343458,1,2025,41.908653,,1037,5093.014224287955,5093.014224287955,1,12
clinic,-1.9616181999999998,30.1340839,1,2025,41.908653,,1038,27569.12644576607,4594.8544076276785,6,18
company,-1.9614313,30.133957699999993,1,2025,41.908653,,1039,62761.575029986234,62761.575029986234,1,6
place_of_worship,-1.9605396999999996,30.134920600000004,1,2025,28.498787,,1040,118649.33907316414,16949.90558188059,7,4
parking_space,-1.960802,30.134674599999997,1,2025,28.498787,,1041,13920.470549090673,1546.7189498989637,9,7
charity,-1.9606259999999998,30.135068900000004,1,2025,28.498787,,1042,64775.37750986387,9253.625358551983,7,18
yes,-1.9617565,30.134131699999994,1,2025,41.908653,,1043,21194.38422451781,10597.192112258905,2,5
parking_entrance,-1.9656660999999995,30.117607199999995,1,2025,25.917576,,1044,18534.195310700175,4633.548827675044,4,18
waste_disposal,-1.9431718999999998,30.0797097,1,2025,26.812857,,1045,53298.31187356876,6662.288984196095,8,10
restaurant,-1.9605558999999997,30.136122399999998,1,2025,28.498787,,1046,42290.71673474737,8458.143346949475,5,8
beverages,-1.960261,30.13620819999999,1,2025,28.498787,,1047,4553.301453550608,910.6602907101217,5,1
bar,-1.9609457,30.134968799999992,1,2025,28.498787,,1048,96426.88673263337,16071.147788772229,6,15
guest_house,-1.9605880999999996,30.135934700000004,1,2025,28.498787,,1049,87561.03343393122,43780.51671696561,2,3
hardware,-1.9601941,30.1364015,1,2025,34.253384,,1050,11783.285208340603,2945.821302085151,4,15
cafe,-1.9644561,30.118986399999997,1,2025,41.579845,,1051,32722.020284190417,4674.574326312917,7,14
clinic,-1.9645721000000003,30.1197298,1,2025,41.579845,,1052,36099.351720640705,12033.117240213569,3,1
hotel,-1.9986760999999995,30.095847800000005,1,2025,24.747076,,1053,28586.040001985606,4764.340000330934,6,8
hotel,-1.9982124,30.0953754,1,2025,24.747076,,1054,12704.287909792383,6352.143954896192,2,7
information,-1.9635857999999997,30.131487399999997,1,2025,31.776777,,1055,11252.849135550685,1406.6061419438356,8,9
cafe,-1.9625162999999999,30.124963,1,2025,36.81339,,1056,21470.730811211735,2147.0730811211733,10,18
hairdresser,-1.9624935000000001,30.1248432,1,2025,36.81339,,1057,71163.05122686182,14232.610245372363,5,12
parking_space,-1.9624021999999999,30.124703399999998,1,2025,36.81339,,1058,37933.88877957801,9483.472194894503,4,8
beauty,-1.9623245000000002,30.124601499999994,1,2025,36.81339,,1059,15205.092261215845,3801.273065303961,4,8
bicycle,-1.9621717,30.124392300000004,1,2025,36.81339,,1060,47652.89728269849,5956.612160337311,8,6
hairdresser,-1.9620403,30.124437900000004,1,2025,36.81339,,1061,1275.9641646367936,141.77379607075486,9,3
supermarket,-1.9618527,30.1234991,1,2025,36.81339,,1062,69478.01845984231,9925.431208548902,7,2
clinic,-1.9627327,30.1234243,1,2025,36.81339,,1063,3867.2008170338004,552.4572595762572,7,14
car_wash,-1.9613494999999999,30.1226492,1,2025,41.579845,,1064,15329.878690066325,5109.959563355442,3,8
hairdresser,-1.9613844,30.1225795,1,2025,41.579845,,1065,7189.163525657402,898.6454407071752,8,6
guest_house,-1.9612576000000002,30.12245739999999,1,2025,41.579845,,1066,6034.9239036407,862.1319862343856,7,4
bank,-1.9609701999999996,30.121641600000004,1,2025,50.726665,,1067,70321.07274115084,35160.53637057542,2,5
supermarket,-1.9608591,30.121555,1,2025,50.726665,,1068,13798.274108023836,2759.654821604767,5,13
place_of_worship,-1.9615162,30.1214334,1,2025,41.579845,,1069,31147.955303706076,4449.707900529439,7,9
pharmacy,-1.9614671,30.12110489999999,1,2025,41.579845,,1070,21016.84254318888,3502.80709053148,6,13
cosmetics,-1.9614135000000001,30.119943499999994,1,2025,41.579845,,1071,35491.22732158696,35491.22732158696,1,9
parking_space,-1.961258,30.120031999999995,1,2025,41.579845,,1072,23785.27310554921,7928.424368516404,3,16
bank,-1.9610222,30.1198631,1,2025,50.726665,,1073,6105.881560115123,1526.4703900287807,4,12
studio,-1.9599258000000002,30.121247099999994,1,2025,50.726665,,1074,59651.037437113766,14912.759359278441,4,2
nightclub,-1.9599846999999997,30.120957399999998,1,2025,50.726665,,1075,13443.398098621452,4481.132699540484,3,19
bank,-1.9609417,30.119685999999994,1,2025,50.726665,,1076,4644.402924056633,663.4861320080905,7,16
place_of_worship,-1.9597324,30.1187023,1,2025,50.726665,,1077,14355.448550212712,1595.0498389125235,9,13
pharmacy,-2.0295413,30.1029892,1,2025,16.539677,,1078,98790.8028296603,24697.700707415075,4,5
pharmacy,-1.9683333000000003,30.103193100000002,1,2025,44.12397,,1079,51545.57991456336,17181.85997152112,3,6
pharmacy,-1.9682464,30.10315629999999,1,2025,44.12397,,1080,15542.723494187481,3885.6808735468703,4,17
pharmacy,-1.9677718999999998,30.103096299999994,1,2025,44.12397,,1081,15533.314137810181,3883.3285344525452,4,17
supermarket,-1.9676125,30.103063799999994,1,2025,44.12397,,1082,15968.366473499857,2661.394412249976,6,17
coffee,-1.9675345999999996,30.1030447,1,2025,44.12397,,1083,175737.72848924456,58579.24282974819,3,3
pharmacy,-1.9784452999999995,30.104908799999997,1,2025,30.778168,,1084,32271.36076376717,3227.136076376717,10,13
restaurant,-1.9923375,30.098673300000005,1,2025,24.377419,,1085,33861.76047808808,6772.352095617616,5,12
hotel,-1.9900040999999997,30.1012967,1,2025,24.659517,,1086,61715.07170384973,12343.014340769947,5,6
pharmacy,-1.9855823999999995,30.102898700000004,1,2025,31.821331,,1087,27967.241534101388,9322.413844700463,3,13
pharmacy,-1.9828724,30.1037449,1,2025,36.51516,,1088,16999.816930381756,8499.908465190878,2,14
pharmacy,-1.9825765,30.103802599999998,1,2025,36.51516,,1089,18099.691101901884,2585.670157414555,7,7
hospital,-1.9810853999999998,30.1045551,1,2025,36.51516,,1090,20504.481286650236,4100.896257330047,5,5
fast_food,-1.9809408,30.104625499999997,1,2025,36.51516,,1091,21221.66268019251,5305.415670048127,4,14
pharmacy,-1.9808438999999998,30.104625899999995,1,2025,36.51516,,1092,45598.474620446825,7599.745770074471,6,18
pharmacy,-1.9806564,30.104640700000004,1,2025,36.51516,,1093,23200.8892301884,4640.17784603768,5,4
fast_food,-1.9787325000000002,30.104911199999997,1,2025,30.778168,,1094,45827.520650887105,11456.880162721776,4,1
pharmacy,-1.9786578000000001,30.104909099999997,1,2025,30.778168,,1095,20318.425630796937,2902.632232970991,7,7
restaurant,-1.9997423,30.094090099999992,1,2025,24.747076,,1096,23828.442050851034,5957.1105127127585,4,13
pharmacy,-1.9783900999999995,30.1049083,1,2025,30.778168,,1097,2986.326499232064,1493.163249616032,2,4
restaurant,-1.9779516999999998,30.1047346,1,2025,35.119354,,1098,55068.19882445488,18356.06627481829,3,13
pharmacy,-1.9777908999999996,30.104707700000002,1,2025,35.119354,,1099,31147.475447213295,3893.434430901662,8,4
fast_food,-1.9777692,30.104627899999997,1,2025,35.119354,,1100,59755.11721305337,11951.023442610673,5,3
hospital,-1.9774072,30.104473399999993,1,2025,35.119354,,1101,1216.5139406622716,202.75232344371193,6,8
pharmacy,-1.9765135000000003,30.104422599999996,1,2025,35.119354,,1102,177792.9064049088,88896.4532024544,2,8
coffee,-1.9762879999999998,30.1043883,1,2025,35.119354,,1103,19156.749213134764,6385.583071044922,3,17
bar,-1.9768027,30.105177000000005,1,2025,30.778168,,1104,66714.8480608298,22238.282686943265,3,15
pharmacy,-1.9757365999999998,30.1047682,1,2025,35.119354,,1105,7786.089887584734,1112.2985553692477,7,4
coffee,-1.9756492000000003,30.1047742,1,2025,35.119354,,1106,40650.8044749811,8130.16089499622,5,6
pharmacy,-1.9743693,30.1044086,1,2025,42.521286,,1107,7681.609978786409,3840.8049893932043,2,6
bar,-1.9740552999999998,30.104422999999993,1,2025,42.521286,,1108,11804.440335673988,5902.220167836994,2,10
bar,-1.9737078000000001,30.104583199999993,1,2025,42.521286,,1109,149347.54025899066,21335.362894141523,7,4
cafe,-1.9736699999999998,30.10452259999999,1,2025,42.521286,,1110,18202.56139654969,2275.320174568711,8,9
pharmacy,-1.9735164999999997,30.1042566,1,2025,42.521286,,1111,27376.297771678586,6844.074442919647,4,16
restaurant,-1.9733572,30.104127399999992,1,2025,42.521286,,1112,52578.771346204114,13144.692836551028,4,7
bar,-1.9728699000000003,30.1040148,1,2025,42.521286,,1113,36159.02634965693,9039.756587414233,4,14
cafe,-1.9727063,30.103948400000004,1,2025,42.521286,,1114,25601.824696730175,8533.941565576724,3,6
restaurant,-1.9718192000000003,30.1038006,1,2025,42.521286,,1115,31728.19518194889,7932.048795487222,4,1
bar,-1.9702078,30.103050000000003,1,2025,42.521286,,1116,243632.3450215919,40605.39083693198,6,18
bar,-1.9691676,30.103704400000005,1,2025,44.12397,,1117,20793.19820772869,4158.6396415457375,5,12
bar,-1.9686901999999997,30.102817900000005,1,2025,44.12397,,1118,26932.770186757578,5386.554037351516,5,15
pharmacy,-1.9740808,30.1042277,1,2025,42.521286,,1119,62985.15835842192,20995.05278614064,3,1
fast_food,-1.9659105,30.103404799999993,1,2025,44.12397,,1120,66537.82972586599,11089.638287644331,6,15
restaurant,-1.933409,30.079527699999996,1,2025,32.204357,,1121,72188.08658805584,18047.02164701396,4,15
hospital,-1.9683475999999998,30.1214785,1,2025,31.036968,,1122,41719.762735466626,20859.881367733313,2,16
convenience,-1.9647079999999995,30.1198083,1,2025,41.579845,,1123,7023.346460934601,1404.6692921869203,5,1
greengrocer,-1.9199212999999995,30.091712499999996,1,2025,29.375303,,1124,112806.75853042812,16115.25121863259,7,3
events_venue,-1.9615457999999992,30.130710299999993,1,2025,31.776777,,1125,6999.924253016863,874.9905316271079,8,12
parking_space,-1.9608534,30.13460179999999,1,2025,28.498787,,1126,29811.081483697,29811.081483697,1,7
school,-1.9601734000000002,30.135258299999997,1,2025,28.498787,,1127,10360.172331405152,2072.0344662810303,5,5
parking_space,-1.9604981,30.1348458,1,2025,28.498787,,1128,20658.076865264582,5164.5192163161455,4,1
motel,-1.9621375000000003,30.137184999999995,1,2025,44.603878,,1129,30600.21794508422,5100.036324180704,6,1
bar,-1.9619669999999996,30.137094,1,2025,44.603878,,1130,30374.45431217721,7593.613578044303,4,15
parking_space,-1.9614164999999997,30.130307999999992,1,2025,31.776777,,1131,33587.886302522755,4798.269471788965,7,8
gift,-1.9613377000000003,30.122442999999993,1,2025,41.579845,,1132,110603.97072057932,55301.98536028966,2,11
motel,-1.961853,30.1296633,1,2025,31.776777,,1133,34666.68095136703,11555.560317122343,3,14
place_of_worship,-1.9623763000000003,30.1284591,1,2025,31.776777,,1134,17254.760660613327,5751.586886871109,3,13
clothes,-1.9619911,30.128172399999993,1,2025,31.776777,,1135,57762.04443530334,11552.408887060668,5,19
parking_space,-1.9618523,30.1278322,1,2025,31.776777,,1136,72364.45385276366,12060.742308793944,6,12
car_wash,-1.9620700999999996,30.1278527,1,2025,31.776777,,1137,6453.592199152752,717.0657999058614,9,19
dairy,-1.9620561000000003,30.1266294,1,2025,36.81339,,1138,40030.62518794747,6671.770864657912,6,4
motorcycle_repair,-1.9611257999999998,30.1251245,1,2025,36.81339,,1139,44407.90363212011,6343.986233160016,7,4
place_of_worship,-1.9611847,30.12483,1,2025,36.81339,,1140,16357.413467354569,8178.706733677284,2,3
place_of_worship,-1.9589828999999996,30.124668899999993,1,2025,32.325237,,1141,87177.95892382045,43588.979461910225,2,6
hairdresser,-1.9582604999999997,30.1249294,1,2025,32.325237,,1142,18957.30099264813,2369.6626240810165,8,5
place_of_worship,-1.9832799999999997,30.1314802,1,2025,15.55828,,1143,24973.647639236347,3121.7059549045434,8,11
telecommunication,-1.9833649000000004,30.1324012,1,2025,20.186716,,1144,18525.958240630433,2315.744780078804,8,9
pharmacy,-1.9831453999999995,30.1322223,1,2025,20.186716,,1145,22372.30407423628,3196.043439176611,7,3
hairdresser,-1.9836073,30.1322955,1,2025,14.1368265,,1146,7359.335432175834,1226.5559053626391,6,9
shoes,-1.9834448,30.132399899999996,1,2025,20.186716,,1147,5218.4156391706965,2609.2078195853483,2,12
fast_food,-1.9838187,30.1322277,1,2025,14.1368265,,1148,108499.95782196998,15499.99397456714,7,3
educational_institution,-1.9848022,30.131639399999994,1,2025,10.998889,,1149,9443.091091570226,1573.8485152617043,6,17
school,-1.9850582,30.1314619,1,2025,10.998889,,1150,8173.133490924429,1634.6266981848858,5,12
research_institute,-1.9871166000000002,30.131565899999995,1,2025,10.998889,,1151,2557.0509132026045,426.17515220043407,6,18
educational_institution,-1.9872208999999998,30.132544599999992,1,2025,14.1368265,,1152,11626.453469919554,2906.6133674798884,4,4
school,-1.9879320999999996,30.1317394,1,2025,10.998889,,1153,5865.894161040079,1466.4735402600197,4,10
taxi,-2.0009540999999995,30.0912124,1,2025,19.55203,,1154,113779.2174047057,28444.804351176426,4,18
driver_training,-2.002639,30.0911945,1,2025,15.04082,,1155,60464.826170827706,12092.965234165542,5,8
school,-2.0058704,30.0901216,1,2025,15.04082,,1156,11068.401929714091,2767.100482428523,4,9
parking_space,-2.0046865999999994,30.0921868,1,2025,18.54177,,1157,209490.94707209917,29927.278153157025,7,19
place_of_worship,-2.0090889,30.0905421,1,2025,9.82541,,1158,58792.259672072985,29396.129836036493,2,13
place_of_worship,-2.0111537,30.0908001,1,2025,7.355625,,1159,15917.407751990955,3979.351937997739,4,6
school,-2.0221384,30.086064799999996,1,2025,5.199483,,1160,1809.1172265116995,1809.1172265116995,1,7
place_of_worship,-2.0212882,30.08718959999999,1,2025,7.8459373,,1161,217715.092655782,36285.84877596367,6,6
place_of_worship,-2.0248381999999996,30.0838834,1,2025,4.579355,,1162,5488.594732925974,5488.594732925974,1,11
marketplace,-2.0050249,30.0900459,1,2025,15.04082,,1163,4249.68972360635,708.2816206010583,6,17
hospital,-2.0154887,30.0887325,1,2025,8.189846,,1164,61240.893022767494,10206.815503794582,6,19
car_wash,-1.9584944,30.1264866,1,2025,32.325237,,1165,252647.97770128935,252647.97770128935,1,12
cafe,-1.9618618000000003,30.1370294,1,2025,44.603878,,1166,87927.93332965516,14654.655554942527,6,13
supermarket,-1.9615865,30.1369915,1,2025,44.603878,,1167,38712.163038997525,38712.163038997525,1,18
pharmacy,-1.9611709,30.136980199999996,1,2025,44.603878,,1168,39924.85501590252,9981.21375397563,4,7
butcher,-1.9611302,30.136776499999996,1,2025,44.603878,,1169,51710.47022133693,8618.411703556156,6,5
clothes,-1.9613042999999997,30.136720300000004,1,2025,44.603878,,1170,47048.23305976001,6721.1761513942865,7,16
fast_food,-1.9613057,30.136599499999996,1,2025,44.603878,,1171,29178.616956003112,4863.102826000519,6,4
supermarket,-1.9611526999999995,30.1366304,1,2025,44.603878,,1172,24445.492056869316,8148.497352289772,3,1
clothes,-1.9610988,30.137281800000004,1,2025,44.603878,,1173,20690.022787169353,2955.7175410241935,7,4
cosmetics,-1.960957,30.13714969999999,1,2025,34.253384,,1174,10363.397552503986,1727.232925417331,6,3
dairy,-1.9607533999999998,30.1375937,1,2025,34.253384,,1175,16636.010352093977,3327.2020704187953,5,4
pharmacy,-1.9604993,30.1377665,1,2025,34.253384,,1176,4052.313314519488,578.9019020742126,7,1
pharmacy,-1.9606073999999998,30.137668199999993,1,2025,34.253384,,1177,19963.489778900814,4990.872444725203,4,12
pharmacy,-1.9606073999999998,30.137668199999993,1,2025,34.253384,,1178,8196.060515309846,1170.8657879014065,7,13
pharmacy,-1.9606073999999998,30.137668199999993,1,2025,34.253384,,1177,19963.489778900814,4990.872444725203,4,12
pharmacy,-1.9606073999999998,30.137668199999993,1,2025,34.253384,,1178,8196.060515309846,1170.8657879014065,7,13
marketplace,-1.9604024,30.137552999999997,1,2025,34.253384,,1179,7305.703933483305,7305.703933483305,1,2
place_of_worship,-1.9865698999999997,30.1489975,1,2025,13.37746,,1180,26367.676161927397,13183.838080963698,2,9
supermarket,-2.0037691,30.1439984,1,2025,10.485575,,1181,88610.20285539329,44305.101427696645,2,7
police,-2.0004223,30.144731,1,2025,11.736066,,1182,55177.834681674256,9196.305780279043,6,13
fuel,-1.9979526,30.147302399999997,1,2025,18.109667,,1183,4580.206650912086,572.5258313640107,8,2
supermarket,-1.9968214,30.146369,1,2025,18.810162,,1184,8187.56536505382,1364.5942275089699,6,1
pharmacy,-1.9964528999999993,30.146037099999997,1,2025,18.810162,,1185,56430.84515985138,56430.84515985138,1,18
driving_school,-1.9966559,30.146315400000002,1,2025,18.810162,,1186,8246.239905974486,824.6239905974486,10,7
bakery,-1.9964818999999998,30.1463921,1,2025,18.810162,,1187,17594.943700441127,8797.471850220563,2,18
butcher,-1.9962862,30.146078799999998,1,2025,18.810162,,1188,38179.42737091117,7635.885474182234,5,19
bar,-1.9961135000000005,30.1461478,1,2025,18.810162,,1189,8363.694590668809,1045.461823833601,8,8
pharmacy,-1.9971075999999999,30.145476300000002,1,2025,18.109667,,1190,24474.217760839638,4894.843552167928,5,12
place_of_worship,-1.9971542000000002,30.1452309,1,2025,11.736066,,1191,5802.095968197062,1450.5239920492654,4,11
collector,-1.9966171000000001,30.1452573,1,2025,14.968095,,1192,12071.859429634926,4023.953143211642,3,9
clothes,-1.9968060999999995,30.145781500000002,1,2025,18.810162,,1193,30326.643669559227,4332.37766707989,7,4
car_rental,-1.9968263999999998,30.1458522,1,2025,18.810162,,1194,4478.333485985609,639.7619265693727,7,7
government,-1.9972018000000002,30.1457342,1,2025,18.109667,,1195,34216.8926404874,11405.630880162467,3,17
dry_cleaning,-1.9967422999999997,30.1458922,1,2025,18.810162,,1196,21598.134000468395,7199.378000156132,3,11
dairy,-1.9968365,30.1459763,1,2025,18.810162,,1197,38272.61683888395,19136.308419441975,2,2
hotel,-1.9960679999999995,30.1420859,1,2025,14.968095,,1198,27554.30693839365,13777.153469196825,2,18
hotel,-1.9957246999999998,30.1436396,1,2025,14.968095,,1199,86175.43420148181,12310.776314497401,7,12
pharmacy,-1.9985006000000003,30.1454641,1,2025,18.109667,,1200,24964.859689934256,6241.214922483564,4,9
hardware,-1.9978782,30.1460171,1,2025,18.109667,,1201,14336.936510578094,14336.936510578094,1,11
hairdresser,-1.9977574,30.1457801,1,2025,18.109667,,1202,24891.894392010352,8297.298130670117,3,5
hardware,-1.9975225,30.145886800000003,1,2025,18.109667,,1203,37922.4297133872,3792.24297133872,10,7
bar,-1.9981668999999997,30.145994299999995,1,2025,18.109667,,1204,23129.405915897594,7709.801971965865,3,1
printer_ink,-1.9984762999999992,30.145610199999997,1,2025,18.109667,,1205,22938.95167789482,3823.15861298247,6,5
