type,lat,lon,activity_score,cluster,firm_id,revenue_estimate,employee_count,years_in_operation,productivity
yes,-1.9508579166444313,30.103153288430665,1,,2182,18390.845971212802,4,11,4597.711492803201
restaurant,-1.9403511040943968,30.10258532734537,1,,2183,86929.13058294303,1,17,86929.13058294303
ngo,-1.9419546046753162,30.10323435351773,1,,2184,2411.8227988555727,3,2,803.9409329518576
doctors,-1.9482876495996433,30.06499114022025,1,,2185,102071.99751911408,3,6,34023.99917303803
convenience,-1.932359996310024,30.0774171417691,1,,2186,5303.07885838501,2,4,2651.539429192505
convenience,-1.9312102234511834,30.075484199493015,1,,2187,16870.93623043331,9,3,1874.5484700481456
school,-1.9321651536308118,30.063827723080664,1,,2188,14339.246675742308,8,7,1792.4058344677885
shelter,-1.9331127477865886,30.081168031505626,1,,2189,39678.0441564012,8,7,4959.75551955015
guest_house,-1.9450314345596136,30.090477574349013,1,,2190,4455.415707475692,4,16,1113.853926868923
guest_house,-1.945329178012206,30.09072739225125,1,,2191,34967.44154937184,10,2,3496.7441549371842
guest_house,-1.945302248270667,30.09108029821079,1,,2192,166759.78176001654,3,8,55586.593920005515
restaurant,-1.9478513155487276,30.0942372305026,1,,2193,5635.414576188995,2,15,2817.7072880944975
childcare,-1.9482262148720733,30.12951686593662,1,,2194,26627.66967877448,2,16,13313.83483938724
bus_station,-1.9435006273461628,30.057217073796426,1,,2195,11361.864669004708,2,1,5680.932334502354
restaurant,-1.952781736868264,30.103154978650753,1,,2196,33721.37560434272,6,10,5620.229267390453
restaurant,-1.9504565334240964,30.10281814944627,1,,2197,22452.287417832074,2,7,11226.143708916037
marketplace,-1.9604262625098192,30.107804934846797,1,,2198,11597.131835433594,9,16,1288.570203937066
fuel,-1.9510426557109273,30.1035185955175,1,,2199,35877.73850816962,8,10,4484.717313521202
restaurant,-1.9308923949486003,30.08409879938344,1,,2200,133833.0102715527,4,12,33458.25256788817
hardware,-1.9490129395592857,30.056508957992833,1,,2201,18198.531959992582,4,17,4549.632989998146
police,-1.9437335000013907,30.057298499999987,1,,2202,45240.95058916277,3,13,15080.316863054257
bus_station,-2.0010136375874668,30.09125700537071,1,,2203,6043.430190903213,9,12,671.4922434336903
bus_station,-1.9286448354621946,30.137714355895923,1,,2204,8463.885475101042,10,15,846.3885475101042
bus_station,-1.9791229850170482,30.223227371839947,1,,2205,35327.12204805964,5,14,7065.424409611927
bus_station,-1.913340347152752,30.109464313333262,1,,2206,97160.15986912475,5,19,19432.03197382495
guest_house,-1.956018862392147,30.095879345982762,1,,2207,31432.992875469918,9,19,3492.554763941102
townhall,-1.9565846561046638,30.097559050276953,1,,2208,16105.916524772883,2,14,8052.958262386442
school,-1.9572208860225195,30.09302434876717,1,,2209,22010.86348910929,5,18,4402.1726978218585
school,-1.957463900774089,30.09234263906511,1,,2210,6308.115550670225,5,5,1261.623110134045
school,-1.95835978381552,30.09237845897329,1,,2211,40316.46907457501,8,6,5039.5586343218765
school,-1.9578899888883798,30.09212229153429,1,,2212,53227.63856499772,6,18,8871.273094166287
school,-1.9577874142151943,30.09267091787192,1,,2213,14015.367247817536,6,14,2335.894541302923
school,-1.9576500359306321,30.09297993984297,1,,2214,13766.010865262897,7,4,1966.5729807518424
school,-1.9576140666675743,30.092312697261566,1,,2215,28735.202832753675,5,1,5747.040566550735
school,-1.9584347703039506,30.09191472610877,1,,2216,14232.455923925287,5,13,2846.491184785057
school,-1.9577154785594288,30.093228563799602,1,,2217,20616.92017532836,7,11,2945.274310761194
vehicle_inspection,-1.9509622098065182,30.116004937492015,1,,2218,179821.82691354273,4,3,44955.45672838568
restaurant,-1.9464002871834671,30.093532213139962,1,,2219,17205.326571590096,4,17,4301.331642897524
studio,-1.9384293157043317,30.08278491417485,1,,2220,15392.872367448588,6,18,2565.478727908098
school,-1.981981705955089,30.08057882243015,1,,2221,11527.124558712625,6,10,1921.187426452104
marketplace,-2.0266448048056733,30.104572276336867,1,,2222,46359.984888786574,4,16,11589.996222196643
hotel,-1.9454706534236874,30.0637543015395,1,,2223,18375.542120125254,3,13,6125.180706708418
restaurant,-1.947856722284451,30.066788220710894,1,,2224,11506.035027255195,3,12,3835.345009085065
marketplace,-2.0285534000083443,30.02458150000082,1,,2225,82561.9361833005,10,4,8256.19361833005
marketplace,-2.051063572093251,30.055192551816344,1,,2226,91089.9723792191,6,8,15181.662063203185
restaurant,-1.9608947539725967,30.095077306362416,1,,2227,12083.26159052587,6,12,2013.8769317543117
police,-1.9568662192664297,30.0975177814401,1,,2228,3406.5660813779486,4,19,851.6415203444872
government,-1.957308748850706,30.094087326332648,1,,2229,60325.71179960751,1,15,60325.71179960751
restaurant,-1.9584026670295673,30.0932985089294,1,,2230,11107.437125395933,5,16,2221.4874250791863
school,-1.9578377510209966,30.09262809712109,1,,2231,48563.40774129621,7,12,6937.629677328029
school,-1.96088286509024,30.063290570289237,1,,2232,3071.4227886334506,4,18,767.8556971583627
intermodal_freight_terminal,-1.9951862637539224,30.188385825457384,1,,2233,53776.79526335217,3,12,17925.59842111739
library,-1.9586067378960206,30.063049758735545,1,,2234,6560.539180560909,5,16,1312.1078361121818
hostel,-1.955197709491931,30.064034599573464,1,,2235,45741.63072821004,7,11,6534.518675458577
hostel,-1.9633946787281682,30.063637771063473,1,,2236,22343.10536887455,9,14,2482.5672632082833
place_of_worship,-1.9575048688524483,30.06431953829047,1,,2237,8485.045844027556,2,2,4242.522922013778
government,-1.9581696873630414,30.06360618492894,1,,2238,14661.256586384836,6,13,2443.5427643974726
yes,-1.9563671312320952,30.063477727155988,1,,2239,43753.1310882657,2,14,21876.56554413285
coffee,-1.9623030162686839,30.064248714937204,1,,2240,24486.92187806844,3,6,8162.307292689479
parking_space,-1.960875818997644,30.06182818687962,1,,2241,39514.10518637377,5,12,7902.8210372747535
electrician,-1.9615221695560632,30.064663710300845,1,,2242,158965.1992358105,3,7,52988.399745270166
printer_ink,-1.9617474073491763,30.063048934143747,1,,2243,4608.964029515309,4,4,1152.2410073788274
government,-1.9834560998820552,30.10428271704537,1,,2244,110991.90780381666,5,7,22198.381560763333
marketplace,-1.9723033233021199,30.09923320293442,1,,2245,24449.277332743888,4,13,6112.319333185972
school,-1.9630739582601908,30.11892872198638,1,,2246,8966.188529718793,5,11,1793.2377059437586
hotel,-1.9536993374491496,30.06241399500972,1,,2247,5823.672609457576,2,8,2911.836304728788
hospital,-1.9305725979308817,30.111935198354047,1,,2248,18231.016196783137,4,19,4557.754049195784
hospital,-1.9366522398025743,30.05825346880563,1,,2249,55362.07723656817,5,2,11072.415447313633
hospital,-1.9701581515483235,30.07805133444665,1,,2250,19388.80040467909,6,18,3231.4667341131812
hospital,-1.9129527620495221,30.086250756530017,1,,2251,99823.1031749087,10,10,9982.31031749087
hospital,-1.9547393096199237,30.063380833141203,1,,2252,5160.683494863772,5,6,1032.1366989727544
university,-1.9885789490786943,30.098506575765008,1,,2253,21761.792035552404,6,4,3626.965339258734
theatre,-1.9308368922223764,30.061257205544926,1,,2254,6295.601888110121,7,19,899.3716983014458
hospital,-1.9670664505896436,30.06021939028736,1,,2255,31686.05262066641,4,14,7921.513155166603
restaurant,-1.964047400000986,30.14159954999983,1,,2256,53470.60753785379,7,14,7638.658219693399
school,-1.9602286057995655,30.069083434242796,1,,2257,14461.39850298946,6,18,2410.2330838315766
yes,-1.9213691458693767,30.06271176844642,1,,2258,1629.1051305339179,2,17,814.5525652669589
restaurant,-1.9212968503846877,30.063170098492577,1,,2259,26874.90274940147,3,18,8958.300916467157
bar,-1.9218035000004632,30.06202685,1,,2260,34089.29047863098,4,18,8522.322619657745
restaurant,-1.9629947368287706,30.069989147273347,1,,2261,33001.05319573765,4,5,8250.263298934413
swimming_pool,-1.9629158783082759,30.070120360567522,1,,2262,75794.58960362893,5,9,15158.917920725788
dressing_room,-1.962916438253866,30.070160936683184,1,,2263,7547.308739489649,7,1,1078.1869627842357
dressing_room,-1.9629167219564003,30.070190975270894,1,,2264,43486.947103015875,3,4,14495.649034338625
restaurant,-1.9628223000041478,30.0699343,1,,2265,72584.56046884769,3,7,24194.853489615896
clothes,-1.949052476443146,30.048627931360656,1,,2266,3719.752511894746,6,11,619.9587519824577
clothes,-1.9486151741035957,30.04843297747252,1,,2267,30322.698180500738,3,14,10107.566060166913
university,-1.9313050420476767,30.152631597378598,1,,2268,13304.001970582829,9,10,1478.2224411758698
cinema,-2.001070789829603,30.06902817645934,1,,2269,20302.053689805864,7,19,2900.2933842579805
hotel,-1.9507620887683375,30.060514189399257,1,,2270,31184.50087491283,5,8,6236.900174982566
townhall,-1.948425857032908,30.060268439348793,1,,2271,13531.443927226213,6,3,2255.240654537702
place_of_worship,-1.9908924264007362,30.19287156485841,1,,2272,11206.978244839846,6,8,1867.8297074733075
place_of_worship,-1.9205212462885832,30.076427750191865,1,,2273,22791.716043312794,3,18,7597.238681104264
bank,-1.9492961307969516,30.06152096414699,1,,2274,7426.084852932463,8,5,928.2606066165579
hotel,-1.9553247000072265,30.06157759999917,1,,2275,7436.643407459736,10,11,743.6643407459736
mall,-1.9421837883828408,30.060627083102716,1,,2276,43450.31076693715,6,9,7241.7184611561925
educational_institution,-1.9459314751031633,30.06554406059009,1,,2277,6982.804911638449,7,19,997.5435588054927
restaurant,-1.9515582821333504,30.083400333133035,1,,2278,42886.5056109099,2,12,21443.25280545495
hotel,-1.9535055308799838,30.08240274112121,1,,2279,34982.08292097429,5,5,6996.416584194858
monastery,-1.9540619545755202,30.059775557110083,1,,2280,3921.357881755331,8,16,490.1697352194164
hotel,-1.9475345966545479,30.06677180086748,1,,2281,11186.190972185701,6,13,1864.3651620309502
fuel,-1.9464942605660835,30.061102688591735,1,,2282,72700.92616942234,2,6,36350.46308471117
place_of_worship,-1.9392999723442532,30.07607571904553,1,,2283,8257.147508022506,3,16,2752.382502674169
place_of_worship,-1.9409336007292957,30.078627230424804,1,,2284,13843.84125086755,10,18,1384.384125086755
cafe,-2.028862853818641,30.10715407605267,1,,2285,34963.53335788929,3,17,11654.51111929643
information,-1.9844506923906133,30.21006217941397,1,,2286,48213.31512435173,4,12,12053.328781087932
cafe,-1.9840583466146733,30.2095197332942,1,,2287,17127.850707624188,9,1,1903.0945230693542
events_venue,-1.9834114181328755,30.20966266907698,1,,2288,12118.515944569186,2,7,6059.257972284593
fountain,-1.9555615653339884,30.086048621433722,1,,2289,91342.35431514343,5,14,18268.470863028684
hotel,-1.948147702502862,30.0722122223701,1,,2290,125354.3321973267,1,18,125354.3321973267
fountain,-1.949899891273,30.07269273507532,1,,2291,58621.57317773059,5,1,11724.314635546118
restaurant,-1.9557632550157593,30.06534862178336,1,,2292,23988.21968974563,9,10,2665.35774330507
hotel,-1.9521716121564172,30.08418759175014,1,,2293,9815.659311873425,2,15,4907.829655936713
diplomatic,-1.9585674779291122,30.08398764491618,1,,2294,9600.357280128284,5,11,1920.071456025657
fountain,-1.9542832127899468,30.093331671391482,1,,2295,37142.38707784389,6,4,6190.3978463073145
newspaper,-1.9531072031407142,30.111352480714007,1,,2296,33469.779991813506,7,15,4781.397141687644
place_of_worship,-1.9320249102183142,30.113817798920593,1,,2297,89464.62662937923,3,16,29821.542209793075
place_of_worship,-1.934739654574373,30.118825813022816,1,,2298,42211.58939511568,7,15,6030.227056445097
fuel,-1.9413741000011324,30.123057700000334,1,,2299,4899.653161568947,7,17,699.9504516527068
fuel,-1.941933756565613,30.12321691633906,1,,2300,63066.66482455956,6,11,10511.11080409326
hotel,-1.9552455326941582,30.11030211084581,1,,2301,8118.814075592941,4,18,2029.7035188982352
information,-1.9555618795856817,30.145305905271023,1,,2302,15003.349093274743,10,16,1500.3349093274742
restaurant,-1.9521658470425007,30.142967205106856,1,,2303,28288.20482889717,6,15,4714.700804816195
restaurant,-1.9414284658166079,30.13404731669781,1,,2304,162051.17992506814,8,11,20256.397490633517
place_of_worship,-1.9425348479569708,30.12465316546068,1,,2305,493816.1475793896,3,13,164605.38252646322
hospital,-1.9917854029275466,30.2120215138479,1,,2306,40405.57539023209,6,18,6734.262565038681
school,-1.990584314419198,30.21500338439635,1,,2307,18339.333086630402,9,8,2037.703676292267
car_repair,-1.9610968318678421,30.12200267266934,1,,2308,37590.46280800928,3,9,12530.154269336426
hotel,-1.9620273906550385,30.12427925674037,1,,2309,53511.69065206726,7,11,7644.527236009608
restaurant,-1.9588926712964405,30.11297868458981,1,,2310,15983.822155884087,4,17,3995.9555389710217
cafe,-1.9654610930275613,30.102879421119766,1,,2311,132615.78022995743,3,1,44205.26007665248
school,-1.9605360414276647,30.104035931865003,1,,2312,27724.47175985415,9,11,3080.496862206017
hospital,-1.9813755127690498,30.04339371314088,1,,2313,36233.6342397418,4,7,9058.40855993545
guest_house,-1.9760820896994558,30.115844512090952,1,,2314,42869.858206099234,4,8,10717.464551524808
fuel,-1.9669707684769258,30.102251020138585,1,,2315,33576.6649994455,3,19,11192.221666481833
marketplace,-1.9578494893989244,30.11924115636316,1,,2316,50967.3494829155,2,4,25483.67474145775
restaurant,-1.9587691875926267,30.116255991972363,1,,2317,11881.606528588294,3,4,3960.5355095294312
restaurant,-1.962590638122745,30.102931358879633,1,,2318,12603.101910998299,6,19,2100.516985166383
hospital,-1.9653219553742185,30.10263198219234,1,,2319,7330.842794289971,12,9,610.9035661908309
restaurant,-1.9649537500019536,30.102681049999827,1,,2320,34183.598453041406,7,17,4883.371207577344
car_rental,-1.9600573500013208,30.118170200000357,1,,2321,47999.05026325607,4,18,11999.762565814017
place_of_worship,-1.886086343942951,30.21847592285158,1,,2322,34813.92976071028,7,1,4973.418537244325
hotel,-1.9403330686388192,30.076725512367474,1,,2323,117535.11668832634,5,14,23507.02333766527
place_of_worship,-1.9422247314808954,30.076774387703214,1,,2324,21903.549519142583,8,4,2737.943689892823
place_of_worship,-1.9412975506418984,30.074531143228803,1,,2325,42990.810201567496,4,10,10747.702550391874
government,-1.9528078957453097,30.102672592047973,1,,2326,7393.075692165894,7,14,1056.1536703094134
hotel,-1.9605033815544533,30.112686329466555,1,,2327,14956.485501006042,5,7,2991.297100201208
place_of_worship,-1.9402138087482665,30.13435337513581,1,,2328,44158.36949341167,2,12,22079.184746705836
bar,-1.9589780759809745,30.11155968848564,1,,2329,51487.90016234368,4,16,12871.97504058592
shelter,-1.9631152361281765,30.104115914915983,1,,2330,16416.349736186552,6,5,2736.0582893644255
car,-1.9677893264136816,30.090722865494076,1,,2331,20504.522450585926,6,11,3417.4204084309877
restaurant,-1.9675513279651933,30.08992268566486,1,,2332,4827.703913158771,4,4,1206.9259782896927
marketplace,-1.9785476500027577,30.148493950000134,1,,2333,15413.064904998997,3,13,5137.688301666332
cafe,-1.9579821663461925,30.161017154032447,1,,2334,53657.85576456817,4,8,13414.463941142043
school,-1.9645731586829265,30.20776400450065,1,,2335,39151.93071762615,5,7,7830.38614352523
supermarket,-1.9732085000035227,30.103578699999893,1,,2336,36339.68672987458,7,11,5191.383818553511
cafe,-1.971761646735205,30.102694171931596,1,,2337,23150.546986943296,10,11,2315.0546986943295
government,-1.969410586674623,30.09961320954325,1,,2338,22182.5929430659,7,17,3168.9418490094145
place_of_worship,-1.8945958409390917,29.990707293082345,1,,2339,11380.752844291224,5,14,2276.1505688582447
place_of_worship,-1.891158006197852,29.9883244780956,1,,2340,44303.919136049335,3,2,14767.973045349778
place_of_worship,-1.9973642438091828,30.143390726320625,1,,2341,33556.06645514689,4,8,8389.016613786722
fuel,-1.9953590571015305,30.146190978493365,1,,2342,36026.81668298555,4,2,9006.704170746387
hotel,-1.9514926644359725,30.07066877593424,1,,2343,13016.3971038285,8,15,1627.0496379785625
supermarket,-1.9523240000078668,30.074921599999655,1,,2344,2557.171592826954,8,5,319.64644910336926
art,-1.9847265625086896,30.073934172244275,1,,2345,65983.01977385712,4,6,16495.75494346428
supermarket,-1.9713374000003945,30.102828649999875,1,,2346,13645.465450475149,4,17,3411.366362618787
school,-1.9918213064243133,30.096002071863236,1,,2347,9294.928761546396,8,8,1161.8660951932995
parking_space,-1.9190978950485769,30.071654109661797,1,,2348,44067.54775244517,4,19,11016.886938111293
place_of_worship,-2.0072429239636405,30.09042989541171,1,,2349,14883.18543011474,6,5,2480.530905019123
hotel,-1.9440989501019612,30.06379659337992,1,,2350,63572.50751191777,6,19,10595.417918652962
police,-2.001051944571824,30.14416361675104,1,,2351,40823.20503516615,1,14,40823.20503516615
artwork,-1.955806842436864,30.094523998248544,1,,2352,43633.01306455909,5,10,8726.602612911818
hotel,-1.9546438964605755,30.092737121261486,1,,2353,5619.760289136276,3,13,1873.253429712092
security,-1.9582572298337693,30.07619883838109,1,,2354,74009.14794219844,9,5,8223.238660244271
fuel,-1.9603776443780625,30.113773923824155,1,,2355,28602.532196672706,4,7,7150.6330491681765
school,-1.9364827394898554,30.119385412280145,1,,2356,15225.438001775256,8,10,1903.179750221907
